"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"173"	"MT-4_2"	"MT-2_1"	"110"	"21"	"2"	"0.0952380952380952"	"0.00190285904571619"	"0"	"0.00132408057175569"	"0.00248163751967669"
"174"	"MT-4_2"	"MT-2_2"	"110"	"19"	"4"	"0.210526315789474"	"0.00236605499763394"	"0"	"0.00168931541734534"	"0.00304279457792255"
"175"	"MT-4_2"	"MT-4_1"	"110"	"10"	"3"	"0.3"	"0.0032967032967033"	"0"	"0.00218871640037718"	"0.00440469019302941"
"176"	"MT-4_2"	"MT-4_2"	"110"	"8"	"8"	"1"	"0.0344655344655345"	"0"	"0.0303784710267584"	"0.0385525979043106"
"177"	"MT-2_1"	"MT-2_1"	"120"	"18"	"18"	"1"	"0.0571650571650572"	"0"	"0.0539544708122168"	"0.0603756435178976"
"178"	"MT-2_1"	"MT-2_2"	"120"	"31"	"2"	"0.0645161290322581"	"0.00447939157616577"	"3.58106678088888e-07"	"0.00374781757022524"	"0.0052109655821063"
"179"	"MT-2_1"	"MT-4_1"	"120"	"24"	"2"	"0.0833333333333333"	"0.00295537795537796"	"1.36557432028894e-13"	"0.00228164878220538"	"0.00362910712855053"
"180"	"MT-2_1"	"MT-4_2"	"120"	"23"	"4"	"0.173913043478261"	"0.00243235025843721"	"0"	"0.00178927789682072"	"0.00307542262005371"
"181"	"MT-2_2"	"MT-2_1"	"120"	"31"	"2"	"0.0645161290322581"	"0.004995004995005"	"2.39058628115352e-06"	"0.00421240540132149"	"0.0057776045886885"
"182"	"MT-2_2"	"MT-2_2"	"120"	"15"	"15"	"1"	"0.052014652014652"	"0"	"0.048429784501228"	"0.055599519528076"
"183"	"MT-2_2"	"MT-4_1"	"120"	"20"	"3"	"0.15"	"0.00264735264735265"	"0"	"0.00195256500813631"	"0.00334214028656899"
"184"	"MT-2_2"	"MT-4_2"	"120"	"20"	"4"	"0.2"	"0.0024975024975025"	"0"	"0.0018215981489062"	"0.0031734068460988"
"185"	"MT-4_1"	"MT-2_1"	"120"	"24"	"2"	"0.0833333333333333"	"0.00308025308025308"	"6.27942142727989e-12"	"0.0023560470990866"	"0.00380445906141956"
"186"	"MT-4_1"	"MT-2_2"	"120"	"20"	"3"	"0.15"	"0.0025974025974026"	"0"	"0.00188144824733345"	"0.00331335694747174"
"187"	"MT-4_1"	"MT-4_1"	"120"	"8"	"8"	"1"	"0.0224775224775225"	"0"	"0.0193032371119993"	"0.0256518078430457"
"188"	"MT-4_1"	"MT-4_2"	"120"	"12"	"5"	"0.416666666666667"	"0.00566100566100566"	"0"	"0.00435977583967923"	"0.00696223548233209"
"189"	"MT-4_2"	"MT-2_1"	"120"	"23"	"4"	"0.173913043478261"	"0.00234548060635017"	"0"	"0.00171255393579765"	"0.00297840727690269"
"190"	"MT-4_2"	"MT-2_2"	"120"	"20"	"4"	"0.2"	"0.00234765234765235"	"0"	"0.00169130596464605"	"0.00300399873065865"
"191"	"MT-4_2"	"MT-4_1"	"120"	"12"	"5"	"0.416666666666667"	"0.00466200466200466"	"0"	"0.00347358823205034"	"0.00585042109195898"
"192"	"MT-4_2"	"MT-4_2"	"120"	"9"	"9"	"1"	"0.0314130314130314"	"0"	"0.0278255311142642"	"0.0350005317117986"
"193"	"MT-2_1"	"MT-2_1"	"130"	"21"	"21"	"1"	"0.0539936254221968"	"0"	"0.0510223612537703"	"0.0569648895906233"
"194"	"MT-2_1"	"MT-2_2"	"130"	"36"	"3"	"0.0833333333333333"	"0.00555000555000555"	"2.05904182593031e-10"	"0.0047910783786597"	"0.0063089327213514"
"195"	"MT-2_1"	"MT-4_1"	"130"	"28"	"2"	"0.0714285714285714"	"0.00410303981732553"	"3.02562335185996e-08"	"0.00334928316783107"	"0.00485679646681999"
"196"	"MT-2_1"	"MT-4_2"	"130"	"26"	"4"	"0.153846153846154"	"0.0034965034965035"	"0"	"0.00280212657195359"	"0.0041908804210534"
"197"	"MT-2_2"	"MT-2_1"	"130"	"36"	"3"	"0.0833333333333333"	"0.00510600510600511"	"5.30580024360461e-11"	"0.0043666157739628"	"0.00584539443804741"
"198"	"MT-2_2"	"MT-2_2"	"130"	"18"	"18"	"1"	"0.0547230547230547"	"0"	"0.0516511575835484"	"0.057794951862561"
"199"	"MT-2_2"	"MT-4_1"	"130"	"23"	"4"	"0.173913043478261"	"0.00312730747513356"	"0"	"0.00239959799809027"	"0.00385501695217686"
"200"	"MT-2_2"	"MT-4_2"	"130"	"23"	"4"	"0.173913043478261"	"0.00238891543239369"	"0"	"0.00176239150559686"	"0.00301543935919052"
"201"	"MT-4_1"	"MT-2_1"	"130"	"28"	"2"	"0.0714285714285714"	"0.00410303981732553"	"1.71845402352488e-08"	"0.0033624171709609"	"0.00484366246369016"
"202"	"MT-4_1"	"MT-2_2"	"130"	"23"	"4"	"0.173913043478261"	"0.00308387264909004"	"0"	"0.0023604586073893"	"0.00380728669079078"
"203"	"MT-4_1"	"MT-4_1"	"130"	"9"	"9"	"1"	"0.0243090243090243"	"0"	"0.0212186832750948"	"0.0273993653429539"
"204"	"MT-4_1"	"MT-4_2"	"130"	"12"	"6"	"0.5"	"0.00474525474525475"	"0"	"0.00354690895499673"	"0.00594360053551276"
"205"	"MT-4_2"	"MT-2_1"	"130"	"26"	"4"	"0.153846153846154"	"0.00265119495888727"	"0"	"0.00204655181991589"	"0.00325583809785864"
"206"	"MT-4_2"	"MT-2_2"	"130"	"23"	"4"	"0.173913043478261"	"0.00264952438865482"	"0"	"0.00197114641576131"	"0.00332790236154834"
"207"	"MT-4_2"	"MT-4_1"	"130"	"12"	"6"	"0.5"	"0.00607725607725608"	"0"	"0.00467431399660069"	"0.00748019815791147"
"208"	"MT-4_2"	"MT-4_2"	"130"	"9"	"9"	"1"	"0.0284160284160284"	"0"	"0.0250928511645208"	"0.031739205667536"
"209"	"MT-2_1"	"MT-2_1"	"140"	"23"	"23"	"1"	"0.0500803544281805"	"0"	"0.0473449610647726"	"0.0528157477915884"
"210"	"MT-2_1"	"MT-2_2"	"140"	"37"	"4"	"0.108108108108108"	"0.00502200502200502"	"0"	"0.00428855588594068"	"0.00575545415806936"
"211"	"MT-2_1"	"MT-4_1"	"140"	"31"	"2"	"0.0645161290322581"	"0.00415713318939125"	"1.12291259179997e-07"	"0.00345152606441459"	"0.00486274031436792"
"212"	"MT-2_1"	"MT-4_2"	"140"	"28"	"4"	"0.142857142857143"	"0.0028186099614671"	"0"	"0.00220487441972319"	"0.00343234550321102"
"213"	"MT-2_2"	"MT-2_1"	"140"	"37"	"4"	"0.108108108108108"	"0.00523800523800524"	"0"	"0.00449890182795747"	"0.00597710864805301"
"214"	"MT-2_2"	"MT-2_2"	"140"	"18"	"18"	"1"	"0.0463980463980464"	"0"	"0.043363037196875"	"0.0494330555992178"
"215"	"MT-2_2"	"MT-4_1"	"140"	"24"	"4"	"0.166666666666667"	"0.0034965034965035"	"0"	"0.00277035619985536"	"0.00422265079315163"
"216"	"MT-2_2"	"MT-4_2"	"140"	"23"	"4"	"0.173913043478261"	"0.00291013334491595"	"0"	"0.00221464387678506"	"0.00360562281304685"
"217"	"MT-4_1"	"MT-2_1"	"140"	"31"	"2"	"0.0645161290322581"	"0.00383487480261674"	"2.14808608678396e-08"	"0.00316274654041234"	"0.00450700306482114"
"218"	"MT-4_1"	"MT-2_2"	"140"	"24"	"4"	"0.166666666666667"	"0.00308025308025308"	"0"	"0.00236532866804588"	"0.00379517749246028"
"219"	"MT-4_1"	"MT-4_1"	"140"	"10"	"10"	"1"	"0.0290709290709291"	"0"	"0.0257285322499091"	"0.032413325891949"
"220"	"MT-4_1"	"MT-4_2"	"140"	"13"	"6"	"0.461538461538462"	"0.00430338891877353"	"0"	"0.00318583163045287"	"0.0054209462070942"
"221"	"MT-4_2"	"MT-2_1"	"140"	"28"	"4"	"0.142857142857143"	"0.00296132438989582"	"0"	"0.00231886874723695"	"0.00360378003255469"
"222"	"MT-4_2"	"MT-2_2"	"140"	"23"	"4"	"0.173913043478261"	"0.00317074230117708"	"0"	"0.00245891966869599"	"0.00388256493365818"
"223"	"MT-4_2"	"MT-4_1"	"140"	"13"	"6"	"0.461538461538462"	"0.00507185122569738"	"0"	"0.00384941679099556"	"0.00629428566039919"
"224"	"MT-4_2"	"MT-4_2"	"140"	"9"	"9"	"1"	"0.0268620268620269"	"0"	"0.0235177294383514"	"0.0302063242857023"
"225"	"MT-2_1"	"MT-2_1"	"150"	"25"	"25"	"1"	"0.0556643356643357"	"0"	"0.0528547394016184"	"0.058473931927053"
"226"	"MT-2_1"	"MT-2_2"	"150"	"41"	"5"	"0.121951219512195"	"0.00635949416437221"	"0"	"0.0055778920546377"	"0.00714109627410673"
"227"	"MT-2_1"	"MT-4_1"	"150"	"36"	"2"	"0.0555555555555556"	"0.00421800421800422"	"2.28825107284614e-06"	"0.00354427504483164"	"0.0048917333911768"
"228"	"MT-2_1"	"MT-4_2"	"150"	"30"	"4"	"0.133333333333333"	"0.0028971028971029"	"0"	"0.00227192955355008"	"0.00352227624065572"
"229"	"MT-2_2"	"MT-2_1"	"150"	"41"	"5"	"0.121951219512195"	"0.00618893301820131"	"0"	"0.0054332309734054"	"0.00694463506299722"
"230"	"MT-2_2"	"MT-2_2"	"150"	"21"	"21"	"1"	"0.0449074734789021"	"0"	"0.0421466898615124"	"0.0476682570962917"
"231"	"MT-2_2"	"MT-4_1"	"150"	"30"	"4"	"0.133333333333333"	"0.0034965034965035"	"0"	"0.00280464440380115"	"0.00418836258920584"
"232"	"MT-2_2"	"MT-4_2"	"150"	"25"	"5"	"0.2"	"0.00311688311688312"	"0"	"0.00244234873859087"	"0.00379141749517537"
"233"	"MT-4_1"	"MT-2_1"	"150"	"36"	"2"	"0.0555555555555556"	"0.00452325452325452"	"2.94548156576369e-06"	"0.00384614476320406"	"0.00520036428330499"
"234"	"MT-4_1"	"MT-2_2"	"150"	"30"	"4"	"0.133333333333333"	"0.0034965034965035"	"0"	"0.00281085032190068"	"0.00418215667110631"
"235"	"MT-4_1"	"MT-4_1"	"150"	"13"	"13"	"1"	"0.0378851917313456"	"0"	"0.0346982404042638"	"0.0410721430584274"
"236"	"MT-4_1"	"MT-4_2"	"150"	"16"	"6"	"0.375"	"0.00649350649350649"	"0"	"0.00529747213329625"	"0.00768954085371674"
"237"	"MT-4_2"	"MT-2_1"	"150"	"30"	"4"	"0.133333333333333"	"0.0027972027972028"	"0"	"0.00220175087610521"	"0.00339265471830038"
"238"	"MT-4_2"	"MT-2_2"	"150"	"25"	"5"	"0.2"	"0.00351648351648352"	"0"	"0.00280490763261811"	"0.00422805940034892"
"239"	"MT-4_2"	"MT-4_1"	"150"	"16"	"6"	"0.375"	"0.00493256743256743"	"0"	"0.00385853023451558"	"0.00600660463061929"
"240"	"MT-4_2"	"MT-4_2"	"150"	"9"	"9"	"1"	"0.0207570207570208"	"0"	"0.0178326644664316"	"0.0236813770476099"
"241"	"MT-2_1"	"MT-2_1"	"160"	"25"	"25"	"1"	"0.0558641358641359"	"0"	"0.053113140685245"	"0.0586151310430267"
"242"	"MT-2_1"	"MT-2_2"	"160"	"42"	"5"	"0.119047619047619"	"0.00637457780314923"	"0"	"0.00560688270215853"	"0.00714227290413993"
"243"	"MT-2_1"	"MT-4_1"	"160"	"35"	"1"	"0.0285714285714286"	"0.00422434708148994"	"0.0218522779261838"	"0.0035657589117837"	"0.00488293525119617"
"244"	"MT-2_1"	"MT-4_2"	"160"	"35"	"3"	"0.0857142857142857"	"0.00456686170971885"	"2.48423503990125e-12"	"0.00384828414457115"	"0.00528543927486655"
"245"	"MT-2_2"	"MT-2_1"	"160"	"42"	"5"	"0.119047619047619"	"0.00577993435136292"	"0"	"0.00506251528042532"	"0.00649735342230053"
"246"	"MT-2_2"	"MT-2_2"	"160"	"22"	"22"	"1"	"0.0496775951321406"	"0"	"0.0469292053466621"	"0.052425984917619"
"247"	"MT-2_2"	"MT-4_1"	"160"	"28"	"5"	"0.178571428571429"	"0.00328243185386043"	"0"	"0.00262702148763702"	"0.00393784222008383"
"248"	"MT-2_2"	"MT-4_2"	"160"	"29"	"6"	"0.206896551724138"	"0.00468497020221158"	"0"	"0.00392723098012672"	"0.00544270942429644"
"249"	"MT-4_1"	"MT-2_1"	"160"	"35"	"1"	"0.0285714285714286"	"0.00365348936777508"	"0.0138730375098477"	"0.00302537353279515"	"0.00428160520275502"
"250"	"MT-4_1"	"MT-2_2"	"160"	"28"	"5"	"0.178571428571429"	"0.00453118310261167"	"0"	"0.00374837052324292"	"0.00531399568198043"
"251"	"MT-4_1"	"MT-4_1"	"160"	"11"	"11"	"1"	"0.0266097538824812"	"0"	"0.0236408937412046"	"0.0295786140237577"
"252"	"MT-4_1"	"MT-4_2"	"160"	"18"	"6"	"0.333333333333333"	"0.00566100566100566"	"0"	"0.00459556816360089"	"0.00672644315841043"
"253"	"MT-4_2"	"MT-2_1"	"160"	"35"	"3"	"0.0857142857142857"	"0.00416726131011845"	"6.23945339839338e-14"	"0.00349315067159776"	"0.00484137194863915"
"254"	"MT-4_2"	"MT-2_2"	"160"	"29"	"6"	"0.206896551724138"	"0.00509834992593613"	"0"	"0.00429776796783621"	"0.00589893188403606"
"255"	"MT-4_2"	"MT-4_1"	"160"	"18"	"6"	"0.333333333333333"	"0.00538350538350538"	"0"	"0.00431810128522071"	"0.00644890948179005"
"256"	"MT-4_2"	"MT-4_2"	"160"	"13"	"13"	"1"	"0.0325059555828787"	"0"	"0.0295716658973187"	"0.0354402452684387"
"257"	"MT-2_1"	"MT-2_1"	"170"	"30"	"30"	"1"	"0.0609057609057609"	"0"	"0.0582475744507948"	"0.063563947360727"
"258"	"MT-2_1"	"MT-2_2"	"170"	"49"	"7"	"0.142857142857143"	"0.0076250280331913"	"0"	"0.00687163034428113"	"0.00837842572210147"
"259"	"MT-2_1"	"MT-4_1"	"170"	"42"	"3"	"0.0714285714285714"	"0.0050901479472908"	"1.22906973487602e-09"	"0.00441301262625262"	"0.00576728326832899"
"260"	"MT-2_1"	"MT-4_2"	"170"	"40"	"3"	"0.075"	"0.00462037962037962"	"4.57114346374965e-11"	"0.00395740632372487"	"0.00528335291703437"
"261"	"MT-2_2"	"MT-2_1"	"170"	"49"	"7"	"0.142857142857143"	"0.00703378254398663"	"0"	"0.00628056546204022"	"0.00778699962593304"
"262"	"MT-2_2"	"MT-2_2"	"170"	"26"	"26"	"1"	"0.0544455544455544"	"0"	"0.051751795905181"	"0.0571393129859279"
"263"	"MT-2_2"	"MT-4_1"	"170"	"35"	"6"	"0.171428571428571"	"0.00436706150991865"	"0"	"0.00369549668244313"	"0.00503862633739417"
"264"	"MT-2_2"	"MT-4_2"	"170"	"34"	"5"	"0.147058823529412"	"0.00452488687782805"	"0"	"0.00383190346711865"	"0.00521787028853746"
"265"	"MT-4_1"	"MT-2_1"	"170"	"42"	"3"	"0.0714285714285714"	"0.00494743351886209"	"4.62169857939898e-10"	"0.00428572442046462"	"0.00560914261725957"
"266"	"MT-4_1"	"MT-2_2"	"170"	"35"	"6"	"0.171428571428571"	"0.00442414728129014"	"0"	"0.00371309659385814"	"0.00513519796872214"
"267"	"MT-4_1"	"MT-4_1"	"170"	"15"	"15"	"1"	"0.0326340326340326"	"0"	"0.0299095716914814"	"0.0353584935765839"
"268"	"MT-4_1"	"MT-4_2"	"170"	"22"	"6"	"0.272727272727273"	"0.00662973390246117"	"0"	"0.0055425636776012"	"0.00771690412732115"
"269"	"MT-4_2"	"MT-2_1"	"170"	"40"	"3"	"0.075"	"0.00506993006993007"	"5.80412162776156e-10"	"0.0043698730986685"	"0.00576998704119164"
"270"	"MT-4_2"	"MT-2_2"	"170"	"34"	"5"	"0.147058823529412"	"0.00511253452429923"	"0"	"0.00435212804266952"	"0.00587294100592894"
"271"	"MT-4_2"	"MT-4_1"	"170"	"22"	"6"	"0.272727272727273"	"0.00485877758605031"	"0"	"0.00396920355975137"	"0.00574835161234926"
"272"	"MT-4_2"	"MT-4_2"	"170"	"13"	"13"	"1"	"0.0293552601244909"	"0"	"0.0265479470173567"	"0.0321625732316251"
"273"	"MT-2_1"	"MT-2_1"	"180"	"32"	"32"	"1"	"0.0644043456543456"	"0"	"0.0616000682028422"	"0.0672086231058491"
"274"	"MT-2_1"	"MT-2_2"	"180"	"52"	"7"	"0.134615384615385"	"0.00753093060785368"	"0"	"0.00678177609398473"	"0.00828008512172264"
"275"	"MT-2_1"	"MT-4_1"	"180"	"45"	"3"	"0.0666666666666667"	"0.0047952047952048"	"1.16861587073913e-09"	"0.0041645044030897"	"0.00542590518731989"
"276"	"MT-2_1"	"MT-4_2"	"180"	"42"	"4"	"0.0952380952380952"	"0.004995004995005"	"0"	"0.00433798444053971"	"0.00565202554947028"
"277"	"MT-2_2"	"MT-2_1"	"180"	"52"	"7"	"0.134615384615385"	"0.00726196880043034"	"0"	"0.0065510400838373"	"0.00797289751702338"
"278"	"MT-2_2"	"MT-2_2"	"180"	"27"	"27"	"1"	"0.0503940503940504"	"0"	"0.0478978289334068"	"0.052890271854694"
"279"	"MT-2_2"	"MT-4_1"	"180"	"37"	"6"	"0.162162162162162"	"0.00429300429300429"	"0"	"0.00360644331028589"	"0.00497956527572269"
"280"	"MT-2_2"	"MT-4_2"	"180"	"36"	"5"	"0.138888888888889"	"0.00505050505050505"	"0"	"0.00430565349994652"	"0.00579535660106358"
"281"	"MT-4_1"	"MT-2_1"	"180"	"45"	"3"	"0.0666666666666667"	"0.00517260517260517"	"4.54500947988379e-09"	"0.00452207385653158"	"0.00582313648867877"
"282"	"MT-4_1"	"MT-2_2"	"180"	"37"	"6"	"0.162162162162162"	"0.00515700515700516"	"0"	"0.00444077486452692"	"0.00587323544948339"
"283"	"MT-4_1"	"MT-4_1"	"180"	"16"	"16"	"1"	"0.031968031968032"	"0"	"0.0292541728062589"	"0.034681891129805"
"284"	"MT-4_1"	"MT-4_2"	"180"	"24"	"6"	"0.25"	"0.00511988011988012"	"0"	"0.00420295327835604"	"0.0060368069614042"
"285"	"MT-4_2"	"MT-2_1"	"180"	"42"	"4"	"0.0952380952380952"	"0.00551829123257695"	"4.44089209850063e-16"	"0.0048347768854238"	"0.0062018055797301"
"286"	"MT-4_2"	"MT-2_2"	"180"	"36"	"5"	"0.138888888888889"	"0.0053002553002553"	"0"	"0.00456412972187489"	"0.00603638087863571"
"287"	"MT-4_2"	"MT-4_1"	"180"	"24"	"6"	"0.25"	"0.00549450549450549"	"0"	"0.00456059254340227"	"0.00642841844560872"
"288"	"MT-4_2"	"MT-4_2"	"180"	"14"	"14"	"1"	"0.0297559583273869"	"0"	"0.0270492024878298"	"0.032462714166944"
"289"	"MT-2_1"	"MT-2_1"	"190"	"33"	"33"	"1"	"0.0590621499712409"	"0"	"0.0565151619318278"	"0.061609138010654"
"290"	"MT-2_1"	"MT-2_2"	"190"	"58"	"4"	"0.0689655172413793"	"0.00759585242343863"	"3.253208458176e-08"	"0.00690719537698048"	"0.00828450946989678"
"291"	"MT-2_1"	"MT-4_1"	"190"	"52"	"3"	"0.0576923076923077"	"0.00557135172519788"	"4.40731606099476e-07"	"0.0049312664117157"	"0.00621143703868006"
"292"	"MT-2_1"	"MT-4_2"	"190"	"45"	"5"	"0.111111111111111"	"0.00617160617160617"	"0"	"0.00544909012536263"	"0.00689412221784971"
"293"	"MT-2_2"	"MT-2_1"	"190"	"58"	"4"	"0.0689655172413793"	"0.00670019635536877"	"2.36054420454934e-09"	"0.00605339818886632"	"0.00734699452187122"
"294"	"MT-2_2"	"MT-2_2"	"190"	"29"	"29"	"1"	"0.0494677736057046"	"0"	"0.0470594630775105"	"0.0518760841338988"
"295"	"MT-2_2"	"MT-4_1"	"190"	"45"	"6"	"0.133333333333333"	"0.00608280608280608"	"0"	"0.00537061042942691"	"0.00679500173618525"
"296"	"MT-2_2"	"MT-4_2"	"190"	"39"	"7"	"0.179487179487179"	"0.00678808371116063"	"0"	"0.00597896465926995"	"0.00759720276305132"
"297"	"MT-4_1"	"MT-2_1"	"190"	"52"	"3"	"0.0576923076923077"	"0.00587873664796742"	"4.37879345671632e-07"	"0.00524258244979832"	"0.00651489084613651"
"298"	"MT-4_1"	"MT-2_2"	"190"	"45"	"6"	"0.133333333333333"	"0.00528360528360528"	"0"	"0.00462056793963165"	"0.00594664262757892"
"299"	"MT-4_1"	"MT-4_1"	"190"	"22"	"22"	"1"	"0.0434111343202252"	"0"	"0.0409133047312606"	"0.0459089639091899"
"300"	"MT-4_1"	"MT-4_2"	"190"	"31"	"8"	"0.258064516129032"	"0.00692855531565209"	"0"	"0.00601865707540449"	"0.00783845355589969"
"301"	"MT-4_2"	"MT-2_1"	"190"	"45"	"5"	"0.111111111111111"	"0.00563880563880564"	"0"	"0.00494752351765666"	"0.00633008775995461"
"302"	"MT-4_2"	"MT-2_2"	"190"	"39"	"7"	"0.179487179487179"	"0.00630139091677553"	"0"	"0.00551333420288393"	"0.00708944763066713"
"303"	"MT-4_2"	"MT-4_1"	"190"	"31"	"8"	"0.258064516129032"	"0.00628403854210306"	"0"	"0.00538700769235997"	"0.00718106939184615"
"304"	"MT-4_2"	"MT-4_2"	"190"	"17"	"17"	"1"	"0.0365516836105071"	"0"	"0.033755195665304"	"0.0393481715557103"
"305"	"MT-2_1"	"MT-2_1"	"200"	"32"	"32"	"1"	"0.0537587412587413"	"0"	"0.0514722135578104"	"0.0560452689596721"
"306"	"MT-2_1"	"MT-2_2"	"200"	"58"	"6"	"0.103448275862069"	"0.00752695580281787"	"0"	"0.00684538555799261"	"0.00820852604764313"
"307"	"MT-2_1"	"MT-4_1"	"200"	"49"	"3"	"0.0612244897959184"	"0.0047503516891272"	"9.71088631729344e-09"	"0.00413966283704272"	"0.00536104054121168"
"308"	"MT-2_1"	"MT-4_2"	"200"	"43"	"4"	"0.0930232558139535"	"0.00562228469205213"	"6.68354260824344e-14"	"0.00489892749069944"	"0.00634564189340483"
"309"	"MT-2_2"	"MT-2_1"	"200"	"58"	"6"	"0.103448275862069"	"0.00780254228530091"	"2.22044604925031e-16"	"0.00708042200971333"	"0.00852466256088848"
"310"	"MT-2_2"	"MT-2_2"	"200"	"32"	"32"	"1"	"0.0570367132867133"	"0"	"0.0545497151917244"	"0.0595237113817022"
"311"	"MT-2_2"	"MT-4_1"	"200"	"46"	"6"	"0.130434782608696"	"0.00549450549450549"	"0"	"0.00483525866684648"	"0.00615375232216451"
"312"	"MT-2_2"	"MT-4_2"	"200"	"42"	"5"	"0.119047619047619"	"0.00585129156557728"	"0"	"0.00511358833307901"	"0.00658899479807555"
"313"	"MT-4_1"	"MT-2_1"	"200"	"49"	"3"	"0.0612244897959184"	"0.00538237272931151"	"8.21220162983138e-08"	"0.00473648143601917"	"0.00602826402260384"
"314"	"MT-4_1"	"MT-2_2"	"200"	"46"	"6"	"0.130434782608696"	"0.00503843982104852"	"0"	"0.00437209583395611"	"0.00570478380814093"
"315"	"MT-4_1"	"MT-4_1"	"200"	"20"	"20"	"1"	"0.0357642357642358"	"0"	"0.0331661644268928"	"0.0383623071015787"
"316"	"MT-4_1"	"MT-4_2"	"200"	"27"	"8"	"0.296296296296296"	"0.00577200577200577"	"0"	"0.00486560293798742"	"0.00667840860602413"
"317"	"MT-4_2"	"MT-2_1"	"200"	"43"	"4"	"0.0930232558139535"	"0.00508793532049346"	"0"	"0.00443154089215559"	"0.00574432974883132"
"318"	"MT-4_2"	"MT-2_2"	"200"	"42"	"5"	"0.119047619047619"	"0.00520907663764807"	"0"	"0.00453059456266679"	"0.00588755871262935"
"319"	"MT-4_2"	"MT-4_1"	"200"	"27"	"8"	"0.296296296296296"	"0.00658600658600659"	"0"	"0.005632341383757"	"0.00753967178825617"
"320"	"MT-4_2"	"MT-4_2"	"200"	"15"	"15"	"1"	"0.0307026307026307"	"0"	"0.0279514681396098"	"0.0334537932656516"
"321"	"MT-2_1"	"MT-2_1"	"210"	"33"	"33"	"1"	"0.0545515090969636"	"0"	"0.0522115162938456"	"0.0568915019000817"
"322"	"MT-2_1"	"MT-2_2"	"210"	"63"	"5"	"0.0793650793650794"	"0.00811886526172241"	"5.23782350825286e-10"	"0.00740748673978012"	"0.00883024378366469"
"323"	"MT-2_1"	"MT-4_1"	"210"	"54"	"2"	"0.037037037037037"	"0.00538350538350538"	"0.00157228179176361"	"0.00476241527961882"	"0.00600459548739194"
"324"	"MT-2_1"	"MT-4_2"	"210"	"45"	"4"	"0.0888888888888889"	"0.00506160506160506"	"3.77475828372553e-15"	"0.0044004968599128"	"0.00572271326329733"
"325"	"MT-2_2"	"MT-2_1"	"210"	"63"	"5"	"0.0793650793650794"	"0.00824572253143682"	"9.9342756243459e-11"	"0.00756373203359254"	"0.0089277130292811"
"326"	"MT-2_2"	"MT-2_2"	"210"	"35"	"35"	"1"	"0.0563721992293421"	"0"	"0.0539760749389345"	"0.0587683235197496"
"327"	"MT-2_2"	"MT-4_1"	"210"	"52"	"6"	"0.115384615384615"	"0.00507185122569738"	"0"	"0.0044750249149069"	"0.00566867753648786"
"328"	"MT-2_2"	"MT-4_2"	"210"	"45"	"6"	"0.133333333333333"	"0.0063048063048063"	"0"	"0.00557362427311249"	"0.00703598833650012"
"329"	"MT-4_1"	"MT-2_1"	"210"	"54"	"2"	"0.037037037037037"	"0.00551300551300551"	"0.00160989076101137"	"0.00489310484737604"	"0.00613290617863499"
"330"	"MT-4_1"	"MT-2_2"	"210"	"52"	"6"	"0.115384615384615"	"0.00564819795589026"	"0"	"0.00502196928881913"	"0.0062744266229614"
"331"	"MT-4_1"	"MT-4_1"	"210"	"23"	"23"	"1"	"0.040959040959041"	"0"	"0.0384112300380982"	"0.0435068518799837"
"332"	"MT-4_1"	"MT-4_2"	"210"	"30"	"9"	"0.3"	"0.00559440559440559"	"0"	"0.00477833950033015"	"0.00641047168848104"
"333"	"MT-4_2"	"MT-2_1"	"210"	"45"	"4"	"0.0888888888888889"	"0.00519480519480519"	"4.88498130835069e-15"	"0.00453193102267964"	"0.00585767936693075"
"334"	"MT-4_2"	"MT-2_2"	"210"	"45"	"6"	"0.133333333333333"	"0.00577200577200577"	"0"	"0.00507672424640481"	"0.00646728729760673"
"335"	"MT-4_2"	"MT-4_1"	"210"	"30"	"9"	"0.3"	"0.00579420579420579"	"0"	"0.00495248493385099"	"0.0066359266545606"
"336"	"MT-4_2"	"MT-4_2"	"210"	"16"	"16"	"1"	"0.0307817182817183"	"0"	"0.0281292520495098"	"0.0334341845139267"
"337"	"MT-2_1"	"MT-2_1"	"220"	"36"	"36"	"1"	"0.056998556998557"	"0"	"0.054665791255676"	"0.059331322741438"
"338"	"MT-2_1"	"MT-2_2"	"220"	"72"	"6"	"0.0833333333333333"	"0.00900488400488401"	"2.42241782189012e-11"	"0.00831453872985295"	"0.00969522927991506"
"339"	"MT-2_1"	"MT-4_1"	"220"	"56"	"3"	"0.0535714285714286"	"0.00624375624375624"	"3.64999775159802e-06"	"0.00560980513428497"	"0.00687770735322752"
"340"	"MT-2_1"	"MT-4_2"	"220"	"49"	"5"	"0.102040816326531"	"0.00532120940284206"	"0"	"0.00468459604612935"	"0.00595782275955476"
"341"	"MT-2_2"	"MT-2_1"	"220"	"72"	"6"	"0.0833333333333333"	"0.00838050838050838"	"5.41566791412151e-13"	"0.00773612643006051"	"0.00902489033095625"
"342"	"MT-2_2"	"MT-2_2"	"220"	"42"	"42"	"1"	"0.0598687027258456"	"0"	"0.057616454208704"	"0.0621209512429871"
"343"	"MT-2_2"	"MT-4_1"	"220"	"60"	"5"	"0.0833333333333333"	"0.00661005661005661"	"1.22790666523542e-13"	"0.00596818931814588"	"0.00725192390196734"
