project,organism,organism_subtype,sample_source,full_sample_name,virus_line_no,cell_line_no,exp_no,transfer_no,ngs_date,ngs_instrument,ngs_technology,sample_set_no,sample_date,amplicon,forward_name,reverse_name,extra_base_uuid,base_uuid,used,paired_sample,included
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP410seq08122022,17,2,IV,410,08.12.2022,Illumina MiSeq 2,2x250bp,5,28.06.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/17MT2EXPIVVP410seq08122022_S10_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/17MT2EXPIVVP410seq08122022_S10_L001_R2_001.fastq.gz,68295831-3d11-42e0-b7c4-1b06701fa2cb,bafe683a-f456-4c21-a53d-5faacfe6b6fb,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP420combinedseq08122022,17,2,IV,420,08.12.2022,Illumina MiSeq 2,2x250bp,5,02.08.2021,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/17MT2EXPIVVP420seq08122022_S22_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/17MT2EXPIVVP420seq08122022_S22_L001_R2_001.fastq.gz,7b0c4afe-baaa-4862-a5dd-ee3a8c046963,61fa8cf5-061c-475b-a8ae-badb06a060f7,T/2,17MT2EXP4VP420seq03062022-KN,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP430seq22072022,17,2,IV,430,22.07.2022,Illumina MiSeq 2,2x250bp,1,06.09.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP430seq22072022_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP430seq22072022_S1_L001_R2_001.fastq.gz,e7aaf0ad-1d1d-4aac-b4ce-aa251d6d8aa8,9b9a2c95-0ff1-4824-8244-087d5147ec01,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP440seq22072022,17,2,IV,440,22.07.2022,Illumina MiSeq 2,2x250bp,2,11.10.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP440seq22072022_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP440seq22072022_S2_L001_R2_001.fastq.gz,a6c19d8b-6eac-4ea3-913c-39919b27785f,bd19cdd5-627b-411b-bf1f-148ba84cc627,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP450seq22072022,17,2,IV,450,22.07.2022,Illumina MiSeq 2,2x250bp,3,15.11.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP450seq22072022_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP450seq22072022_S3_L001_R2_001.fastq.gz,a942ada3-bc5e-49bf-b5e0-f43f20e5dd82,c1a67787-0db7-4aab-85e4-c292e582894c,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP460seq22072022,17,2,IV,460,22.07.2022,Illumina MiSeq 2,2x250bp,4,20.12.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP460seq22072022_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP460seq22072022_S4_L001_R2_001.fastq.gz,94bc32a6-4545-4b56-a5d5-67e21cdcefc7,f1447d88-e545-4deb-b85d-3a101bb52179,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP470seq22072022,17,2,IV,470,22.07.2022,Illumina MiSeq 2,2x250bp,5,24.01.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP470seq22072022_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP470seq22072022_S5_L001_R2_001.fastq.gz,e561efdb-a4bc-422a-ab36-c61fcb007dfb,a93d001a-c8ad-4dee-b75e-8c6d83175397,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP480seq22072022,17,2,IV,480,22.07.2022,Illumina MiSeq 2,2x250bp,6,28.02.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP480seq22072022_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/17MT2EXPIVVP480seq22072022_S6_L001_R2_001.fastq.gz,71033d4a-808c-479b-a58d-88b75b1cf72f,e3d7b7e4-c28d-42f1-bde4-64ecfcd521d3,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP490seq02052024,17,2,IV,490,02.05.2024,Illumina MiSeq 2,2x250bp,7,04.04.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP490seq02052024_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP490seq02052024_S7_L001_R2_001.fastq.gz,2a84a259-247a-4fa2-8656-f26721d42d8c,8463ab06-6fc4-4aa8-9ca6-4b26e3f3ee78,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP500seq09092022,17,2,IV,500,09.09.2022,Illumina MiSeq 2,2x250bp,2,16.05.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/17MT2EXPIVVP500seq09092022_S14_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/17MT2EXPIVVP500seq09092022_S14_L001_R2_001.fastq.gz,75abf633-f658-456c-a4c0-df3ab3a1a781,4c68ea9c-342b-4e18-9551-91a10d3afdf2,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,17MT2EXPIVVP510seq09092022,17,2,IV,510,09.09.2022,Illumina MiSeq 2,2x250bp,3,20.06.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/17MT2EXPIVVP510seq09092022_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/17MT2EXPIVVP510seq09092022_S15_L001_R2_001.fastq.gz,c5c96da0-ec23-46b8-a73e-8ca2fa4853c2,3f4fb575-5e40-44c0-a8c7-03cbe99589db,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP520seq02052024,17,2,IV,520,02.05.2024,Illumina MiSeq 2,2x250bp,1,25.07.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP520seq02052024_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP520seq02052024_S1_L001_R2_001.fastq.gz,e6b2b608-5352-4521-b686-7f9fa1a37265,3c2d50b2-fd49-48a2-b7ee-f175f24aa131,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP530seq02052024,17,2,IV,530,02.05.2024,Illumina MiSeq 2,2x250bp,2,29.08.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP530seq02052024_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP530seq02052024_S2_L001_R2_001.fastq.gz,12849577-e662-4abd-be6c-d1c970af21e5,a6582f74-6820-4cf1-8f28-449b53e4e7f1,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP540seq02052024,17,2,IV,540,02.05.2024,Illumina MiSeq 2,2x250bp,3,03.10.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP540seq02052024_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP540seq02052024_S3_L001_R2_001.fastq.gz,9d015d86-52a6-4e5a-b5b9-4fce8f8a5eac,fcbf9ac7-a455-4f2d-bb28-3a2a240ccecb,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP550seq02052024,17,2,IV,550,02.05.2024,Illumina MiSeq 2,2x250bp,4,07.11.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP550seq02052024_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP550seq02052024_S4_L001_R2_001.fastq.gz,56aa3a2e-774c-4dd7-9263-92de647e7198,e17376b8-58aa-46e2-a109-670492a11d10,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP560seq02052024,17,2,IV,560,02.05.2024,Illumina MiSeq 2,2x250bp,5,16.01.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP560seq02052024_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP560seq02052024_S5_L001_R2_001.fastq.gz,a32e6d82-0ee0-4687-bff4-5aeaa3d97724,354e8df9-5968-4940-bd62-698d0b72cddf,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,17MT2EXPIVVP570seq02052024,17,2,IV,570,02.05.2024,Illumina MiSeq 2,2x250bp,6,20.02.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP570seq02052024_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/17MT2EXP4VP570seq02052024_S6_L001_R2_001.fastq.gz,e1795e8f-a0b8-499c-8902-53aea28394e3,4ea035bc-27bd-4ae3-a116-549276a5c023,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP10seq14122017,18,2,IV,10,14.12.2017,Illumina MiSeq 2,2x250bp,1,13.02.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP10seq14122017_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP10seq14122017_S7_L001_R2_001.fastq.gz,b7196237-5967-4a32-81ee-945e6a47eacb,7b1b58fa-bb51-4692-8a96-1da8aef1a00e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP20seq14122017,18,2,IV,20,14.12.2017,Illumina MiSeq 2,2x250bp,2,20.03.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP20seq14122017_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP20seq14122017_S8_L001_R2_001.fastq.gz,c0ba69cd-a2c5-4c80-9b58-29953bb530ae,d0feb062-5f3b-4f69-8eba-cfe323581487,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP30seq14122017,18,2,IV,30,14.12.2017,Illumina MiSeq 2,2x250bp,3,24.04.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP30seq14122017_S9_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP30seq14122017_S9_L001_R2_001.fastq.gz,65282ff2-4bb9-4626-bf2e-567f88eab335,9e089a0b-02d3-4bd0-9377-d1199b333f9a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP40seq14122017,18,2,IV,40,14.12.2017,Illumina MiSeq 2,2x250bp,4,29.05.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP40seq14122017_S10_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP40seq14122017_S10_L001_R2_001.fastq.gz,dc8ff6f7-e121-412e-93e6-e5c0fac993cb,0581fbb2-754e-4547-b732-15000c89e72e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP50seq14122017,18,2,IV,50,14.12.2017,Illumina MiSeq 2,2x250bp,5,03.07.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP50seq14122017_S11_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP50seq14122017_S11_L001_R2_001.fastq.gz,53babade-ff02-49b9-a38a-edcc85fabe4f,5a7b9ac2-c87a-4691-9b8a-7ca49f6d6f18,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP60seq14122017,18,2,IV,60,14.12.2017,Illumina MiSeq 2,2x250bp,6,28.08.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP60seq14122017_S12_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\18MT2EXP4VP60seq14122017_S12_L001_R2_001.fastq.gz,e151c5e7-2f95-48bb-98d9-e20282f86a32,e563b782-125d-4b48-8ca9-976cacd0c1c7,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP70seq22072022,18,2,IV,70,22.07.2022,Illumina MiSeq 2,2x250bp,7,02.10.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/18MT2EXPIVVP70seq22072022_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/18MT2EXPIVVP70seq22072022_S15_L001_R2_001.fastq.gz,71c89b5e-5c7d-470b-b304-49109c9b74ea,76d5d395-1692-45f0-8fdd-61624c058aba,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP80seq15062018,18,2,IV,80,15.06.2018,Illumina MiSeq 2,2x250bp,2,06.11.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP80seq15062018_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP80seq15062018_S8_L001_R2_001.fastq.gz,257f4d9b-9d53-4ba1-88f7-ca4729fa826b,2991e816-50c0-49fc-8775-6b2d0ecb358a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP90seq15062018,18,2,IV,90,15.06.2018,Illumina MiSeq 2,2x250bp,3,11.12.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP90seq15062018_S9_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP90seq15062018_S9_L001_R2_001.fastq.gz,31ee0c67-338e-42f7-8baf-6ff865162c4e,bb5086f2-63c6-48cd-a7a8-a0426f4cd4d6,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP100seq15062018,18,2,IV,100,15.06.2018,Illumina MiSeq 2,2x250bp,4,05.02.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP100seq15062018_S10_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP100seq15062018_S10_L001_R2_001.fastq.gz,1f8440c0-fdd9-4159-a28d-08c703bc2422,554ab3c7-406a-4402-a62b-a6d9eca4d959,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP110seq15062018,18,2,IV,110,15.06.2018,Illumina MiSeq 2,2x250bp,5,12.03.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP110seq15062018_S11_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/18MT2EXP4VP110seq15062018_S11_L001_R2_001.fastq.gz,10e57c7c-ce8d-40bd-b647-0f065efdd81f,89f90fcb-09a3-46f8-8639-e8f564316096,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP120seq22072022,18,2,IV,120,22.07.2022,Illumina MiSeq 2,2x250bp,8,16.04.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/18MT2EXPIVVP120seq22072022_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/18MT2EXPIVVP120seq22072022_S16_L001_R2_001.fastq.gz,12b88006-4750-4b38-9ab3-ecab4f907b86,5f5ddc28-04f9-4bea-b972-676c55443158,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP130seq09052019,18,2,IV,130,09.05.2019,Illumina MiSeq 2,2x250bp,1,22.05.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP130seq09052019_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP130seq09052019_S7_L001_R2_001.fastq.gz,e38eac70-113b-43ba-a12b-11b216d3390b,a52fa088-3e2a-41d8-b525-65a566e22856,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP140seq09052019,18,2,IV,140,09.05.2019,Illumina MiSeq 2,2x250bp,2,25.06.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP140seq09052019_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP140seq09052019_S8_L001_R2_001.fastq.gz,2437b1b9-4d0f-4f50-a62f-770deb6e3c2b,a6527ef3-ec5e-4a09-bd53-0d3b453b124a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP150seq09052019,18,2,IV,150,09.05.2019,Illumina MiSeq 2,2x250bp,3,30.07.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP150seq09052019_S9_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP150seq09052019_S9_L001_R2_001.fastq.gz,13427542-e860-4625-aa8f-bd8c0b6be7a1,3838bb78-85a3-4139-8798-05e7bbe824db,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP160seq09052019,18,2,IV,160,09.05.2019,Illumina MiSeq 2,2x250bp,4,03.09.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP160seq09052019_S10_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP160seq09052019_S10_L001_R2_001.fastq.gz,ea867ad4-aa37-4e86-ac77-150d08f8f251,65ae261b-d508-4bc9-b944-0f72be6d9081,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP170seq09052019,18,2,IV,170,09.05.2019,Illumina MiSeq 2,2x250bp,5,08.10.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP170seq09052019_S11_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP170seq09052019_S11_L001_R2_001.fastq.gz,9d17d5b3-56bb-451d-b989-78e1be69b9cf,a779495a-af9f-4d10-b62a-d60c32fed8b5,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP180seq09052019,18,2,IV,180,09.05.2019,Illumina MiSeq 2,2x250bp,6,12.11.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP180seq09052019_S12_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\18MT2EXP4VP180seq09052019_S12_L001_R2_001.fastq.gz,c466d0d1-f1a7-482e-9c2e-a9c833381582,58f906d5-2f43-4814-a564-e1082bb49670,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,18MT2EXPIVVP190seq28102019,18,2,IV,190,28.10.2019,Illumina MiSeq 2,2x250bp,1,17.12.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\18MT2EXP4VP190seq28102019_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\18MT2EXP4VP190seq28102019_S7_L001_R2_001.fastq.gz,c7be0156-dcf8-48d5-97f8-2ed92a983001,6f7db6b2-8917-4681-878c-965fa3bd49ca,T,NA,TRUE
